id,stage,family,semantic_label,kernel,nvtx,duration_ns,dram_bytes,bf16_flops,fp32_flops,l2_bytes,ncu_bf16_peak_ops,ncu_dram_peak_bytes,dram_util_pct,tensor_active_pct,sm_util_pct,l2_util_pct,occupancy_pct,issue_active_pct,bf16_counter_peak_pct
82,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6944.000000000001,2704768.0,0.0,2260992.0,3434816.0,1618747392.0,5939200.0,45.54,0.0,10.97,11.43,21.06,14.69,0.0
83,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12032.000000000002,3999360.0,679477248.0,589824.0,22087488.0,2747453440.0,10330112.0,38.72,49.46,49.46,30.63,8.33,9.21,24.73
84,vlm,Norm / residual,Vision: residual / LayerNorm variant 7,triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera0,5216.000000000001,1973632.0,0.0,14757888.0,2965920.0,1208875008.0,4472832.0,44.12,0.0,23.27,11.31,40.76,33.6,0.0
85,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30496.0,13038592.0,2566914048.0,16906246.0,82830624.0,6939076608.0,26296320.0,49.58,73.98,73.98,45.33,38.88,13.38,36.99
86,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,34240.00000000001,15090688.0,2566914048.0,1179648.0,80226816.0,7892404224.0,29507584.0,51.14,65.05,65.05,38.76,8.33,8.47,32.52
87,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera0,6336.0,2632448.0,0.0,13467648.0,3625440.0,1471852544.0,5439488.0,48.4,0.0,16.49,12.4,22.66,22.73,0.0
88,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11904.000000000002,4001664.0,679477248.0,589824.0,22084256.0,2717200384.0,10256384.0,39.02,50.01,50.01,30.95,8.33,9.31,25.01
89,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12128.000000000002,4003456.0,679477248.0,589824.0,22039296.0,2776137728.0,10428416.0,38.39,48.95,48.95,30.26,8.33,9.17,24.48
90,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12160.0,3998976.0,679477248.0,589824.0,22084224.0,2777397248.0,10436608.0,38.32,48.93,48.93,30.31,8.33,9.17,24.46
91,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,14272.000000000002,2096512.0,402653184.0,4259840.0,12279872.0,3326691328.0,12296192.0,17.05,24.21,24.21,18.14,8.29,11.64,12.1
92,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6848.0,2703488.0,0.0,2260992.0,3421440.0,1608249344.0,5898240.0,45.84,0.0,11.04,11.51,21.11,14.25,0.0
93,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11904.000000000002,4002048.0,679477248.0,589824.0,22084128.0,2722838528.0,10223616.0,39.15,49.91,49.91,30.91,8.33,9.24,24.95
94,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera0,7328.000000000001,3241216.0,0.0,14704644.0,4754272.0,1703933952.0,6291456.0,51.52,0.0,17.58,13.32,45.11,24.37,0.0
95,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30496.0,13043584.0,2566914048.0,16811893.0,82825248.0,6935865344.0,26271744.0,49.65,74.02,74.02,45.35,39.09,13.34,37.01
96,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,34016.0,15097600.0,2566914048.0,1179648.0,80226752.0,7840262144.0,29335552.0,51.47,65.48,65.48,39.02,8.33,8.53,32.74
97,vlm,Norm / residual,Vision: residual / LayerNorm variant 6,triton_red_fused_add_native_layer_norm_view_6,vlm.vision.camera0,4608.000000000001,1323392.0,0.0,11333632.0,2402464.0,1067829248.0,3915776.0,33.8,0.0,17.3,8.62,22.75,28.14,0.0
98,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11872.0,3998464.0,679477248.0,589824.0,22083712.0,2705684480.0,10174464.0,39.3,50.23,50.23,31.08,8.33,9.17,25.11
99,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12224.0,4003072.0,679477248.0,589824.0,22086144.0,2790709248.0,10518528.0,38.06,48.7,48.7,30.15,8.33,9.3,24.35
100,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12224.0,3999872.0,679477248.0,589824.0,22084384.0,2791262208.0,10502144.0,38.09,48.69,48.69,30.15,8.33,9.24,24.34
101,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,14368.0,2087296.0,402653184.0,4259840.0,12289344.0,3348193280.0,12361728.0,16.89,24.05,24.05,18.12,8.3,11.59,12.03
102,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6880.0,2700800.0,0.0,2260992.0,3438816.0,1607829504.0,5898240.0,45.79,0.0,11.04,11.52,21.21,14.43,0.0
103,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11968.000000000002,3999360.0,679477248.0,589824.0,22083840.0,2738722816.0,10305536.0,38.81,49.62,49.62,30.73,8.33,9.24,24.81
104,vlm,Norm / residual,Vision: residual / LayerNorm variant 7,triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera0,5152.0,1970176.0,0.0,14757888.0,2977184.0,1193402368.0,4415488.0,44.62,0.0,23.57,11.47,40.66,32.55,0.0
105,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30496.0,13040000.0,2566914048.0,16707607.0,82828288.0,6932129792.0,26288128.0,49.6,74.06,74.06,45.37,39.17,13.35,37.03
106,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,34016.0,15098240.0,2566914048.0,1179648.0,80223072.0,7843211264.0,29343744.0,51.45,65.46,65.46,39.02,8.33,8.54,32.73
107,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera0,6368.000000000001,2635392.0,0.0,13467648.0,3623616.0,1479352320.0,5447680.0,48.38,0.0,16.4,12.34,22.75,22.12,0.0
108,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11968.000000000002,4001280.0,679477248.0,589824.0,22084128.0,2739570688.0,10305536.0,38.83,49.6,49.6,30.72,8.33,9.24,24.8
109,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12128.000000000002,4003328.0,679477248.0,589824.0,22084000.0,2769471488.0,10436608.0,38.36,49.07,49.07,30.38,8.33,9.31,24.53
110,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12096.0,4001280.0,679477248.0,589824.0,22084832.0,2764474368.0,10412032.0,38.43,49.16,49.16,30.42,8.33,9.27,24.58
111,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,14304.0,2099456.0,402653184.0,4259840.0,12281792.0,3337742336.0,12328960.0,17.03,24.13,24.13,18.1,8.29,11.68,12.06
112,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6944.000000000001,2710272.0,0.0,2260992.0,3422080.0,1622476800.0,5947392.0,45.57,0.0,10.95,11.41,21.08,14.46,0.0
113,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11936.0,4000384.0,679477248.0,589824.0,22084384.0,2730092544.0,10248192.0,39.04,49.78,49.78,30.82,8.33,9.3,24.89
114,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera0,7392.000000000001,3252352.0,0.0,14704652.0,4775584.0,1720659968.0,6340608.0,51.29,0.0,17.4,13.21,45.24,24.13,0.0
115,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30336.000000000004,13043712.0,2566914048.0,16624335.0,82992192.0,6904178688.0,26165248.0,49.85,74.36,74.36,45.65,39.34,13.3,37.18
116,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,33920.0,15092352.0,2566914048.0,1179648.0,80227008.0,7818102784.0,29245440.0,51.61,65.67,65.67,39.13,8.33,8.57,32.83
117,vlm,Norm / residual,Vision: residual / LayerNorm variant 6,triton_red_fused_add_native_layer_norm_view_6,vlm.vision.camera0,4576.0,1321472.0,0.0,11333632.0,2402528.0,1061881856.0,3891200.0,33.96,0.0,17.39,8.67,22.75,28.04,0.0
118,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11904.000000000002,3998208.0,679477248.0,589824.0,22083840.0,2714595328.0,10231808.0,39.08,50.06,50.06,31.01,8.33,9.2,25.03
119,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12064.0,4001664.0,679477248.0,589824.0,22083904.0,2754719744.0,10379264.0,38.55,49.33,49.33,30.55,8.33,9.34,24.67
120,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12224.0,4002432.0,679477248.0,589824.0,22085184.0,2786213888.0,10469376.0,38.23,48.77,48.77,30.21,8.33,9.28,24.39
121,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,14304.0,2089984.0,402653184.0,4259840.0,12285664.0,3327940608.0,12296192.0,17.0,24.2,24.2,18.14,8.29,11.68,12.1
122,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6944.000000000001,2711168.0,0.0,2260992.0,3422080.0,1624569856.0,5947392.0,45.59,0.0,10.93,11.4,20.96,14.43,0.0
123,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12000.0,4002944.0,679477248.0,589824.0,22086080.0,2744647680.0,10321920.0,38.78,49.51,49.51,30.67,8.33,9.33,24.76
124,vlm,Norm / residual,Vision: residual / LayerNorm variant 7,triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera0,5184.000000000001,1969920.0,0.0,14757888.0,2955200.0,1202966528.0,4440064.0,44.37,0.0,23.39,11.37,40.38,32.69,0.0
125,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30720.000000000004,13041792.0,2566914048.0,16661883.0,82827008.0,6986635264.0,26468352.0,49.27,73.48,73.48,45.02,40.03,13.28,36.74
126,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,34176.0,15088512.0,2566914048.0,1179648.0,80224224.0,7882317824.0,29458432.0,51.22,65.13,65.13,38.82,8.33,8.59,32.57
127,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera0,6208.000000000001,2626432.0,0.0,13467648.0,3622880.0,1444157440.0,5316608.0,49.4,0.0,16.81,12.62,22.74,22.21,0.0
128,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11840.0,4000512.0,679477248.0,589824.0,22085472.0,2708754432.0,10182656.0,39.29,50.17,50.17,31.07,8.33,9.33,25.08
129,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11936.0,4001536.0,679477248.0,589824.0,22084352.0,2726815744.0,10272768.0,38.95,49.84,49.84,30.85,8.33,9.34,24.92
130,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11872.0,3999616.0,679477248.0,589824.0,22084000.0,2707783680.0,10207232.0,39.18,50.19,50.19,31.05,8.33,9.34,25.09
131,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,14208.0,2087552.0,402653184.0,4259840.0,12283392.0,3310428160.0,12238848.0,17.06,24.33,24.33,18.2,8.29,11.64,12.16
132,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6976.000000000001,2690304.0,0.0,2260992.0,3437664.0,1629757440.0,5955584.0,45.17,0.0,10.9,11.36,21.23,14.84,0.0
133,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12096.0,4000640.0,679477248.0,589824.0,22068096.0,2768721920.0,10403840.0,38.45,49.08,49.08,30.39,8.33,9.22,24.54
134,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera0,7392.000000000001,3263360.0,0.0,14704644.0,4772992.0,1719721984.0,6340608.0,51.47,0.0,17.41,13.22,45.21,24.47,0.0
135,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30368.0,13040768.0,2566914048.0,16489025.0,82827456.0,6907131904.0,26198016.0,49.78,74.33,74.33,45.55,39.37,13.35,37.16
136,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,33792.00000000001,15090176.0,2566914048.0,1179648.0,80223296.0,7786899456.0,29114368.0,51.83,65.93,65.93,39.29,8.33,8.61,32.96
137,vlm,Norm / residual,Vision: residual / LayerNorm variant 6,triton_red_fused_add_native_layer_norm_view_6,vlm.vision.camera0,4480.0,1327360.0,0.0,11333632.0,2406496.0,1042178048.0,3842048.0,34.55,0.0,17.72,8.86,22.69,27.0,0.0
138,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12032.000000000002,4004736.0,679477248.0,589824.0,22087328.0,2748100608.0,10338304.0,38.74,49.45,49.45,30.63,8.33,9.13,24.73
139,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11936.0,4001920.0,679477248.0,589824.0,22083584.0,2722387968.0,10231808.0,39.11,49.92,49.92,30.92,8.33,9.33,24.96
140,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,11968.000000000002,4003712.0,679477248.0,589824.0,22084128.0,2732599296.0,10280960.0,38.94,49.73,49.73,30.78,8.33,9.27,24.87
141,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,14272.000000000002,2097792.0,402653184.0,4259840.0,12280640.0,3322519552.0,12271616.0,17.09,24.24,24.24,18.21,8.3,11.63,12.12
142,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6976.000000000001,2712832.0,0.0,2260992.0,3437312.0,1636507648.0,5996544.0,45.24,0.0,10.85,11.32,21.06,14.24,0.0
143,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12576.000000000002,3998208.0,679477248.0,589824.0,22085888.0,2882848768.0,10813440.0,36.97,47.14,47.14,29.21,8.33,8.98,23.57
144,vlm,Norm / residual,Vision: residual / LayerNorm variant 7,triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera0,5088.0,1961984.0,0.0,14757888.0,2961888.0,1175658496.0,4341760.0,45.19,0.0,23.93,11.63,40.66,33.84,0.0
145,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30528.000000000004,13035008.0,2566914048.0,16448061.0,82827776.0,6941607936.0,26312704.0,49.54,73.96,73.96,45.3,38.93,13.31,36.98
146,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,33728.0,15093376.0,2566914048.0,1179648.0,80226112.0,7776442368.0,29097984.0,51.87,66.02,66.02,39.36,8.33,8.59,33.01
147,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera0,6368.000000000001,2641152.0,0.0,13467648.0,3650240.0,1484843008.0,5455872.0,48.41,0.0,16.34,12.29,22.7,22.86,0.0
148,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12128.000000000002,4001408.0,679477248.0,589824.0,22084384.0,2773315584.0,10452992.0,38.28,49.0,49.0,30.35,8.33,9.32,24.5
149,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12000.0,4002560.0,679477248.0,589824.0,22085984.0,2742372352.0,10321920.0,38.78,49.55,49.55,30.68,8.33,9.32,24.78
150,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12000.0,4003584.0,679477248.0,589824.0,22084192.0,2737467392.0,10305536.0,38.85,49.64,49.64,30.74,8.33,9.31,24.82
151,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,14336.000000000002,2093696.0,402653184.0,4259840.0,12282496.0,3334000640.0,12328960.0,16.98,24.15,24.15,18.28,8.3,11.68,12.08
152,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera0,6880.0,2708992.0,0.0,2260992.0,3421760.0,1611313152.0,5898240.0,45.93,0.0,11.02,11.5,21.06,14.52,0.0
153,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12000.0,4000768.0,679477248.0,589824.0,22084192.0,2744723456.0,10313728.0,38.79,49.51,49.51,30.67,8.33,9.36,24.76
154,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera0,7392.000000000001,3253120.0,0.0,14704656.0,4756928.0,1723543552.0,6356992.0,51.17,0.0,17.37,13.19,45.32,24.74,0.0
155,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera0,30848.0,13038080.0,2566914048.0,16562119.0,82831424.0,7016038400.0,26566656.0,49.08,73.17,73.17,44.84,39.76,13.32,36.59
156,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,33952.0,15092608.0,2566914048.0,1179648.0,80223392.0,7823706112.0,29278208.0,51.55,65.62,65.62,39.12,8.33,8.61,32.81
157,vlm,Norm / residual,Vision: residual / LayerNorm variant 6,triton_red_fused_add_native_layer_norm_view_6,vlm.vision.camera0,4480.0,1330176.0,0.0,11333632.0,2406016.0,1042485248.0,3833856.0,34.7,0.0,17.71,8.84,22.81,26.93,0.0
158,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12192.000000000002,4001408.0,679477248.0,589824.0,22084320.0,2790969344.0,10485760.0,38.16,48.69,48.69,30.17,8.33,9.15,24.35
159,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera0,12064.0,4002304.0,679477248.0,589824.0,22084224.0,2750748672.0,10354688.0,38.65,49.4,49.4,30.58,8.33,9.2,24.7
