id,process_id,device,context,stream,kernel,grid,block,operator,domain,duration_ns,memory_level,memory_bytes,dram_bytes,flops,ai_flops_per_byte,performance_tflops,status
859,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer03._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,18176.0,l2,564832.0,,2528000.0,4.475667101014107,0.1390845070422535,ok
860,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer03._matmul_small.line1921/_matmul_small,bf16_tensor,19136.0,l2,3418240.0,,54525952.0,15.951469762216814,2.849391304347826,ok
860,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer03._matmul_small.line1921/_matmul_small,fp32_simt,19136.0,l2,3418240.0,,0.0,,,zero_counted_flops
861,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer03._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39200.00000000001,l2,14727904.0,,268435456.0,18.226317607719334,6.847843265306122,ok
861,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer03._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39200.00000000001,l2,14727904.0,,131072.0,0.008899569144394206,0.003343673469387755,ok
862,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer03._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,14336.000000000002,l2,471104.0,,0.0,,,zero_counted_flops
862,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer03._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,14336.000000000002,l2,471104.0,,358400.0,0.760766200244532,0.024999999999999998,ok
863,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer03._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,79456.0,l2,23300544.0,,1073741824.0,46.08226417374633,13.513665726943213,ok
863,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer03._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,79456.0,l2,23300544.0,,2883584.0,0.12375608054472892,0.03629158276278695,ok
864,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer03._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,68640.0,l2,39117440.0,,536870912.0,13.72459220235271,7.82154592074592,ok
864,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer03._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,68640.0,l2,39117440.0,,131072.0,0.003350730518152517,0.0019095571095571094,ok
865,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer04._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14528.0,l2,467648.0,,0.0,,,zero_counted_flops
865,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer04._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14528.0,l2,467648.0,,358400.0,0.7663883946900233,0.02466960352422907,ok
866,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer04._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,40416.0,l2,13796736.0,,335544320.0,24.320558137808828,8.302264449722882,ok
866,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer04._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,40416.0,l2,13796736.0,,442368.0,0.03206323582621281,0.010945368171021378,ok
867,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer04._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18560.000000000004,l2,2863328.0,,47710208.0,16.662501816068573,2.5705931034482754,ok
867,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer04._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18560.000000000004,l2,2863328.0,,93184.0,0.03254394885950893,0.005020689655172413,ok
868,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer04._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16256.000000000002,l2,560448.0,,0.0,,,zero_counted_flops
868,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer04._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16256.000000000002,l2,560448.0,,2528000.0,4.510677172547676,0.15551181102362205,ok
869,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer04._matmul_small.line1921/_matmul_small,bf16_tensor,16512.0,l2,3421952.0,,54525952.0,15.934166230268572,3.3022015503875966,ok
869,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer04._matmul_small.line1921/_matmul_small,fp32_simt,16512.0,l2,3421952.0,,0.0,,,zero_counted_flops
870,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer04._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39040.00000000001,l2,14783776.0,,268435456.0,18.157435285816018,6.87590819672131,ok
870,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer04._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39040.00000000001,l2,14783776.0,,131072.0,0.008865935198152352,0.0033573770491803273,ok
871,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer04._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,14112.000000000002,l2,456544.0,,0.0,,,zero_counted_flops
871,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer04._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,14112.000000000002,l2,456544.0,,358400.0,0.7850283871872152,0.025396825396825393,ok
872,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer04._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,83904.0,l2,23346784.0,,1073741824.0,45.990994905336855,12.797266209000762,ok
872,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer04._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,83904.0,l2,23346784.0,,2883584.0,0.12351097264616831,0.03436765827612509,ok
873,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer04._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,76992.00000000001,l2,39414080.0,,536870912.0,13.62129756675787,6.973073981712385,ok
873,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer04._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,76992.00000000001,l2,39414080.0,,131072.0,0.0033255121012592454,0.0017024106400665001,ok
874,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer05._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14688.0,l2,455712.0,,0.0,,,zero_counted_flops
874,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer05._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14688.0,l2,455712.0,,358400.0,0.7864616248858929,0.024400871459694988,ok
875,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer05._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,34944.0,l2,13853600.0,,335544320.0,24.22073107351158,9.602344322344322,ok
875,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer05._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,34944.0,l2,13853600.0,,442368.0,0.0319316278801178,0.012659340659340658,ok
876,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer05._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18912.0,l2,2877920.0,,47710208.0,16.578017457052315,2.5227478849407783,ok
876,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer05._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18912.0,l2,2877920.0,,93184.0,0.0323789403458053,0.004927241962774958,ok
877,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer05._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19584.0,l2,566944.0,,0.0,,,zero_counted_flops
877,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer05._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19584.0,l2,566944.0,,2528000.0,4.458994186374668,0.12908496732026142,ok
878,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer05._matmul_small.line1921/_matmul_small,bf16_tensor,16256.000000000002,l2,3417376.0,,54525952.0,15.955502701487925,3.3542047244094486,ok
878,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer05._matmul_small.line1921/_matmul_small,fp32_simt,16256.000000000002,l2,3417376.0,,0.0,,,zero_counted_flops
879,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer05._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,42560.00000000001,l2,14724352.0,,268435456.0,18.230714397482483,6.307224060150375,ok
879,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer05._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,42560.00000000001,l2,14724352.0,,131072.0,0.008901716014395744,0.0030796992481203003,ok
880,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer05._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,13376.0,l2,455200.0,,0.0,,,zero_counted_flops
880,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer05._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,13376.0,l2,455200.0,,358400.0,0.7873462214411248,0.026794258373205742,ok
881,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer05._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,80320.0,l2,23303392.0,,1073741824.0,46.0766322773955,13.368299601593625,ok
881,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer05._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,80320.0,l2,23303392.0,,2883584.0,0.12374095582308361,0.03590119521912351,ok
882,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer05._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,75136.0,l2,39405280.0,,536870912.0,13.624339479379413,7.145321976149914,ok
882,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer05._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,75136.0,l2,39405280.0,,131072.0,0.0033262547557078646,0.001744463373083475,ok
883,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer06._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,13952.000000000002,l2,471328.0,,0.0,,,zero_counted_flops
883,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer06._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,13952.000000000002,l2,471328.0,,358400.0,0.7604046438997896,0.02568807339449541,ok
884,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer06._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,29536.000000000004,l2,13712224.0,,335544320.0,24.47045205795938,11.360520043336944,ok
884,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer06._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,29536.000000000004,l2,13712224.0,,442368.0,0.03226084988109879,0.014977248104008665,ok
885,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer06._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,16320.0,l2,2852064.0,,47710208.0,16.72830904215333,2.923419607843137,ok
885,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer06._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,16320.0,l2,2852064.0,,93184.0,0.032672478597955724,0.005709803921568627,ok
886,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer06._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,15776.0,l2,560224.0,,0.0,,,zero_counted_flops
886,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer06._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,15776.0,l2,560224.0,,2528000.0,4.512480721996916,0.16024340770791076,ok
887,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer06._matmul_small.line1921/_matmul_small,bf16_tensor,20160.0,l2,3410944.0,,54525952.0,15.985589912939057,2.704660317460317,ok
887,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer06._matmul_small.line1921/_matmul_small,fp32_simt,20160.0,l2,3410944.0,,0.0,,,zero_counted_flops
888,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer06._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39904.0,l2,14716768.0,,268435456.0,18.24010924137691,6.727031275060144,ok
888,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer06._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39904.0,l2,14716768.0,,131072.0,0.00890630334051607,0.003284683239775461,ok
889,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer06._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16416.0,l2,472000.0,,0.0,,,zero_counted_flops
889,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer06._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16416.0,l2,472000.0,,358400.0,0.7593220338983051,0.021832358674463936,ok
890,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer06._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,82752.00000000001,l2,23311872.0,,1073741824.0,46.05987129647932,12.975418406805877,ok
890,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer06._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,82752.00000000001,l2,23311872.0,,2883584.0,0.12369594342316224,0.034846094354215,ok
891,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer06._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74720.0,l2,39447456.0,,536870912.0,13.609772756955481,7.185103211991435,ok
891,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer06._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74720.0,l2,39447456.0,,131072.0,0.003322698426991084,0.0017541755888650964,ok
892,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer07._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14144.0,l2,460448.0,,0.0,,,zero_counted_flops
892,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer07._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14144.0,l2,460448.0,,358400.0,0.7783723677809438,0.025339366515837104,ok
893,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer07._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36928.0,l2,13797632.0,,335544320.0,24.31897879288272,9.086447140381281,ok
893,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer07._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36928.0,l2,13797632.0,,442368.0,0.03206115368202312,0.011979202772963604,ok
894,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer07._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,15904.000000000002,l2,2854848.0,,47710208.0,16.71199587508687,2.9998873239436614,ok
894,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer07._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,15904.000000000002,l2,2854848.0,,93184.0,0.032640616943529044,0.005859154929577464,ok
895,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer07._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19680.0,l2,566848.0,,0.0,,,zero_counted_flops
895,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer07._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19680.0,l2,566848.0,,2528000.0,4.45974935079598,0.12845528455284552,ok
896,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer07._matmul_small.line1921/_matmul_small,bf16_tensor,19488.0,l2,3403776.0,,54525952.0,16.019253910950663,2.797924466338259,ok
896,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer07._matmul_small.line1921/_matmul_small,fp32_simt,19488.0,l2,3403776.0,,0.0,,,zero_counted_flops
897,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer07._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39008.0,l2,14780384.0,,268435456.0,18.161602296665635,6.8815488105004095,ok
897,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer07._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39008.0,l2,14780384.0,,131072.0,0.008867969871418767,0.003360131255127153,ok
898,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer07._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,18656.000000000004,l2,453664.0,,0.0,,,zero_counted_flops
898,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer07._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,18656.000000000004,l2,453664.0,,358400.0,0.7900119912534387,0.019210977701543737,ok
899,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer07._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,89664.0,l2,23350368.0,,1073741824.0,45.983935842038974,11.975172019985724,ok
899,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step05.layer07._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,89664.0,l2,23350368.0,,2883584.0,0.12349201520078827,0.0321598857958601,ok
900,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer07._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74976.00000000001,l2,39328480.0,,536870912.0,13.650944862349117,7.1605702091335885,ok
900,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step05.layer07._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74976.00000000001,l2,39328480.0,,131072.0,0.0033327502105344525,0.001748186086214255,ok
901,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer08._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,13856.0,l2,455584.0,,0.0,,,zero_counted_flops
901,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer08._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,13856.0,l2,455584.0,,358400.0,0.7866825876237972,0.025866050808314087,ok
902,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer08._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,34528.00000000001,l2,13873216.0,,335544320.0,24.1864842297561,9.718035217794252,ok
902,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step05.layer08._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,34528.00000000001,l2,13873216.0,,442368.0,0.03188647823258861,0.012811862835959219,ok
903,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer08._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,16000.000000000002,l2,2834272.0,,47710208.0,16.833320161226588,2.9818879999999996,ok
903,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step05.layer08._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,16000.000000000002,l2,2834272.0,,93184.0,0.03287757843989568,0.005823999999999999,ok
904,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer08._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,18784.0,l2,566176.0,,0.0,,,zero_counted_flops
904,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step05.layer08._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,18784.0,l2,566176.0,,2528000.0,4.46504267224326,0.13458262350936967,ok
905,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer08._matmul_small.line1921/_matmul_small,bf16_tensor,20160.0,l2,3422848.0,,54525952.0,15.929995138551288,2.704660317460317,ok
905,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step05.layer08._matmul_small.line1921/_matmul_small,fp32_simt,20160.0,l2,3422848.0,,0.0,,,zero_counted_flops
906,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer08._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,40512.0,l2,14717568.0,,268435456.0,18.23911776728329,6.6260726698262244,ok
906,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step05.layer08._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,40512.0,l2,14717568.0,,131072.0,0.008905819222306294,0.003235387045813586,ok
907,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer08._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16128.000000000002,l2,470848.0,,0.0,,,zero_counted_flops
907,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step05.layer08._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16128.000000000002,l2,470848.0,,358400.0,0.7611798287345385,0.022222222222222216,ok
